PLAYER_ID,PLAYER_NAME,league,season,role,POSITION,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FGA,FTA,FG3A,USG_PCT
1630568,Luka Garza,NBA,2024-25,Big,C,39,5.6,3.5,0.3,1.4,0.2,0.1,0.3,2.7,0.9,0.9,0.241
1628379,Luke Kennard,NBA,2024-25,Guard,G,65,22.6,8.9,3.3,2.8,0.8,0.1,1.1,6.6,0.9,4.0,0.14
1628436,Luke Kornet,NBA,2024-25,Big,C-F,73,18.6,6.0,1.6,5.3,0.5,1.0,0.4,3.8,1.3,0.0,0.111
1631247,Luke Travers,NBA,2024-25,Wing,F,12,7.3,1.0,0.7,1.7,0.1,0.1,0.7,1.7,0.2,0.8,0.132
1630644,Mac McClung,NBA,2024-25,Guard,G,2,5.1,0.0,1.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.087
1630201,Malachi Flynn,NBA,2024-25,,,4,10.9,4.0,1.8,1.8,0.8,0.0,1.0,3.3,1.5,1.0,0.196
1631103,Malaki Branham,NBA,2024-25,Wing,F,47,9.1,5.0,0.8,1.1,0.2,0.0,0.7,4.0,0.7,1.8,0.233
1627763,Malcolm Brogdon,NBA,2024-25,Guard,G,24,23.5,12.7,4.1,3.8,0.5,0.2,1.6,10.0,3.8,2.3,0.231
1642502,Malevy Leons,NBA,2024-25,,,6,3.5,0.3,0.2,0.5,0.0,0.0,0.2,0.3,0.7,0.2,0.102
1627736,Malik Beasley,NBA,2024-25,Guard,G,82,27.8,16.3,1.7,2.6,0.9,0.1,1.0,13.1,1.7,9.3,0.215
1628370,Malik Monk,NBA,2024-25,Guard,G,65,31.6,17.2,5.6,3.8,0.9,0.6,2.4,14.4,2.7,6.6,0.236
1630699,MarJon Beauchamp,NBA,2024-25,Wing,F,35,4.5,2.3,0.3,1.3,0.1,0.0,0.4,1.9,0.6,0.8,0.222
1630542,Marcus Bagley,NBA,2024-25,,,10,25.3,6.7,1.0,7.0,0.9,1.2,0.7,6.9,1.0,3.2,0.128
1630585,Marcus Garrett,NBA,2024-25,,,4,19.8,7.0,3.3,1.5,0.8,0.5,1.5,6.8,1.0,2.0,0.193
1631204,Marcus Sasser,NBA,2024-25,Guard,G,57,14.2,6.6,2.3,1.2,0.6,0.1,0.9,5.2,0.9,2.7,0.187
203935,Marcus Smart,NBA,2024-25,Guard,G,34,20.0,9.0,3.2,2.1,1.1,0.3,1.6,7.6,2.1,4.1,0.198
1631109,Mark Williams,NBA,2024-25,Big,C,44,26.6,15.3,2.5,10.2,0.7,1.2,1.6,10.2,3.7,0.1,0.21
1628365,Markelle Fultz,NBA,2024-25,Guard,G,21,8.8,2.9,1.3,1.0,0.5,0.1,0.7,3.2,0.0,0.4,0.196
202693,Markieff Morris,NBA,2024-25,Wing,F,15,11.0,3.7,1.4,1.5,0.1,0.2,0.3,4.7,0.4,2.4,0.202
1628963,Marvin Bagley III,NBA,2024-25,Wing,F,31,8.6,4.4,0.4,2.7,0.3,0.3,0.4,3.4,1.1,0.6,0.2
1630222,Mason Jones,NBA,2024-25,Guard,G,10,4.5,2.3,1.1,0.9,0.0,0.1,0.1,1.8,0.5,0.8,0.193
203486,Mason Plumlee,NBA,2024-25,Big,F-C,74,17.6,4.5,1.8,6.1,0.4,0.6,0.8,2.7,1.7,0.1,0.105
1641824,Matas Buzelis,NBA,2024-25,Wing,F,80,18.9,8.6,1.0,3.5,0.4,0.9,0.9,6.9,1.4,3.3,0.181
1629680,Matisse Thybulle,NBA,2024-25,Wing,G-F,15,20.8,7.5,1.9,3.5,2.2,0.6,0.9,5.9,1.0,3.2,0.135
1630346,Matt Ryan,NBA,2024-25,,,19,3.6,1.5,0.2,0.4,0.1,0.0,0.2,1.6,0.1,1.0,0.208
1631108,Max Christie,NBA,2024-25,Guard,G,78,27.3,9.6,1.9,3.3,0.8,0.4,1.1,7.6,1.9,4.0,0.15
1629622,Max Strus,NBA,2024-25,Wing,G-F,50,25.5,9.4,3.2,4.3,0.5,0.2,1.1,7.5,0.7,5.9,0.143
1628467,Maxi Kleber,NBA,2024-25,Wing,F,34,18.7,3.0,1.3,2.8,0.3,0.5,0.7,2.8,0.6,1.4,0.085
1641721,Maxwell Lewis,NBA,2024-25,Wing,F,28,11.7,4.1,0.7,2.0,0.3,0.3,0.5,3.9,0.4,1.8,0.164
1630695,Micah Potter,NBA,2024-25,Big,C,38,18.6,4.3,0.8,4.3,0.4,0.4,0.8,3.6,0.5,2.6,0.102
1629008,Michael Porter Jr.,NBA,2024-25,Wing,F,77,33.7,18.2,2.1,7.0,0.6,0.5,1.4,13.6,2.5,6.4,0.197
1628969,Mikal Bridges,NBA,2024-25,Wing,G-F,82,37.0,17.6,3.7,3.2,0.9,0.5,1.6,14.4,1.4,5.6,0.192
201144,Mike Conley,NBA,2024-25,Guard,G,71,24.7,8.2,4.5,2.6,1.1,0.2,1.1,6.6,1.3,4.4,0.141
1628970,Miles Bridges,NBA,2024-25,Wing,F,64,31.7,20.3,3.9,7.5,0.7,0.7,2.1,17.0,4.0,7.0,0.273
1630540,Miles McBride,NBA,2024-25,Guard,G,64,24.9,9.5,2.9,2.5,1.0,0.3,0.6,8.5,1.0,4.9,0.162
1641936,Miles Norris,NBA,2024-25,Wing,F,3,11.6,2.3,0.0,3.0,0.7,0.3,0.0,3.0,0.7,2.3,0.127
1629011,Mitchell Robinson,NBA,2024-25,Big,C-F,17,17.1,5.1,0.8,5.9,0.9,1.1,0.6,3.3,1.1,0.0,0.109
1628964,Mo Bamba,NBA,2024-25,,,32,12.9,4.3,0.6,4.5,0.3,1.0,0.6,3.5,0.8,1.7,0.15
1628420,Monte Morris,NBA,2024-25,Guard,G,45,12.7,5.2,1.6,1.5,0.4,0.1,0.5,4.3,0.9,1.9,0.173
1629021,Moritz Wagner,NBA,2024-25,Big,F-C,30,18.8,12.9,1.4,4.9,0.8,0.4,1.6,8.3,3.7,2.5,0.254
1629650,Moses Brown,NBA,2024-25,,,13,9.1,5.8,0.2,3.4,0.5,0.3,0.8,3.8,0.8,0.0,0.216
1630541,Moses Moody,NBA,2024-25,Guard,G,74,22.3,9.8,1.3,2.6,0.8,0.4,0.7,7.7,1.8,4.6,0.17
1631243,Mouhamed Gueye,NBA,2024-25,Wing,F,33,16.1,6.0,0.8,4.2,0.8,1.0,0.5,5.2,1.3,2.5,0.155
1631217,Moussa Diabaté,NBA,2024-25,Wing,F,71,17.5,5.7,0.8,6.2,0.6,0.6,0.9,3.9,1.6,0.1,0.13
1626167,Myles Turner,NBA,2024-25,Big,C-F,72,30.2,15.6,1.5,6.5,0.8,2.0,1.7,11.3,3.3,5.5,0.207
1642368,N'Faly Dante,NBA,2024-25,Big,C,4,12.7,6.0,0.5,5.3,0.3,1.3,0.5,3.3,1.3,0.0,0.133
1641772,Nae'Qwan Tomlin,NBA,2024-25,Wing,F,5,12.7,7.2,0.4,4.2,0.0,0.2,0.4,6.4,2.2,2.0,0.23
1630230,Naji Marshall,NBA,2024-25,Wing,F,69,27.8,13.2,3.0,4.8,1.0,0.2,1.6,10.3,2.3,3.2,0.197
1631466,Nate Williams,NBA,2024-25,Guard,G,20,7.3,3.3,0.5,0.7,0.4,0.2,0.7,3.1,0.4,1.3,0.212
1629675,Naz Reid,NBA,2024-25,Big,C-F,80,27.5,14.2,2.3,6.0,0.7,0.9,1.4,11.5,1.8,5.8,0.21
1629674,Neemias Queta,NBA,2024-25,Big,C,62,13.9,5.0,0.7,3.8,0.3,0.7,0.6,3.3,1.0,0.0,0.136
1629651,Nic Claxton,NBA,2024-25,Big,C,70,26.9,10.3,2.2,7.4,0.9,1.4,1.2,8.1,2.2,0.3,0.166
1630208,Nick Richards,NBA,2024-25,Big,C,57,22.0,9.3,0.9,8.2,0.2,1.0,1.4,6.1,2.8,0.0,0.169
1641733,Nick Smith Jr.,NBA,2024-25,Guard,G,60,22.8,9.9,2.4,2.1,0.3,0.1,1.4,9.5,0.8,5.1,0.205
1629638,Nickeil Alexander-Walker,NBA,2024-25,Guard,G,82,25.3,9.4,2.7,3.2,0.6,0.4,1.2,7.5,1.4,4.5,0.155
201587,Nicolas Batum,NBA,2024-25,Wing,G-F,78,17.5,4.0,1.1,2.8,0.7,0.5,0.4,3.1,0.3,2.6,0.087
203999,Nikola Jokić,NBA,2024-25,Big,C,70,36.7,29.6,10.2,12.7,1.8,0.6,3.3,19.5,6.4,4.7,0.285
1631107,Nikola Jović,NBA,2024-25,Wing,F,46,25.1,10.7,2.8,3.9,0.8,0.3,1.3,8.2,1.9,4.6,0.178
202696,Nikola Vučević,NBA,2024-25,Big,C,73,31.2,18.5,3.5,10.1,0.8,0.7,1.6,14.2,2.0,4.4,0.221
1641730,Noah Clowney,NBA,2024-25,Big,F-C,46,22.7,9.1,0.9,3.9,0.5,0.5,1.0,8.1,1.7,5.7,0.185
1626181,Norman Powell,NBA,2024-25,Guard,G,60,32.6,21.8,2.1,3.2,1.2,0.2,1.8,15.8,4.4,7.1,0.255
1628384,OG Anunoby,NBA,2024-25,Wing,F-G,74,36.6,18.0,2.2,4.8,1.5,0.9,1.4,13.9,3.1,6.2,0.195
1630167,Obi Toppin,NBA,2024-25,Wing,F,79,19.6,10.5,1.6,4.0,0.6,0.4,0.9,7.6,1.4,3.8,0.191
1630534,Ochai Agbaji,NBA,2024-25,Guard,G,64,27.2,10.4,1.5,3.8,0.9,0.5,0.8,8.3,0.8,4.0,0.144
1641765,Olivier-Maxence Prosper,NBA,2024-25,Wing,F,52,11.2,3.9,0.8,2.4,0.5,0.1,0.3,3.3,1.5,1.0,0.158
1630168,Onyeka Okongwu,NBA,2024-25,Big,F-C,74,27.9,13.4,2.3,8.9,0.9,0.9,1.2,9.2,2.9,2.0,0.169
1631115,Orlando Robinson,NBA,2024-25,,,44,17.5,6.9,1.8,5.0,0.4,0.4,1.1,5.9,1.6,1.2,0.177
1631131,Oscar Tshiebwe,NBA,2024-25,Big,F-C,14,18.2,7.6,0.6,8.7,0.9,0.1,0.7,5.0,2.2,0.0,0.144
1629052,Oshae Brissett,NBA,2024-25,,,6,23.7,8.7,0.7,3.7,0.7,0.5,1.3,6.5,2.3,3.0,0.154
1642345,Oso Ighodaro,NBA,2024-25,Wing,F,61,17.1,4.2,1.2,3.6,0.5,0.5,0.6,3.1,0.8,0.0,0.103
1631172,Ousmane Dieng,NBA,2024-25,Wing,F,37,10.9,3.8,0.8,2.2,0.5,0.2,0.5,3.4,0.4,1.9,0.152
200782,P.J. Tucker,NBA,2024-25,Wing,F,3,19.3,3.0,0.0,2.7,0.3,0.3,0.3,2.3,0.0,2.0,0.059
1629023,P.J. Washington,NBA,2024-25,Wing,F,57,32.2,14.7,2.3,7.8,1.1,1.1,2.1,11.7,3.5,4.2,0.198
1628408,PJ Dozier,NBA,2024-25,,,9,3.9,0.8,0.6,0.6,0.1,0.0,0.1,0.3,0.7,0.3,0.082
1641790,PJ Hall,NBA,2024-25,Big,C,19,3.5,1.7,0.2,1.2,0.0,0.2,0.1,1.3,0.2,0.4,0.176
1642359,Pacôme Dadiet,NBA,2024-25,Wing,F,18,6.2,1.7,0.3,1.0,0.2,0.1,0.2,1.7,0.3,1.1,0.142
1631094,Paolo Banchero,NBA,2024-25,Wing,F,46,34.4,25.9,4.8,7.5,0.8,0.6,3.0,19.8,8.4,5.9,0.33
1627783,Pascal Siakam,NBA,2024-25,Wing,F,78,32.7,20.2,3.4,6.9,0.9,0.5,1.4,15.2,3.9,4.2,0.237
1626192,Pat Connaughton,NBA,2024-25,Guard,G,41,14.7,5.3,1.7,2.7,0.2,0.3,0.6,4.3,0.8,2.0,0.151
1630311,Pat Spencer,NBA,2024-25,Guard,G,39,6.4,2.5,1.2,1.2,0.4,0.1,0.5,2.6,0.4,0.6,0.204
1631116,Patrick Baldwin Jr.,NBA,2024-25,Wing,F,24,4.4,2.2,0.1,1.0,0.1,0.1,0.2,1.5,0.2,1.0,0.151
1630172,Patrick Williams,NBA,2024-25,Wing,F,63,25.0,9.0,2.0,3.8,0.8,0.5,1.4,8.2,1.3,4.3,0.165
201988,Patty Mills,NBA,2024-25,Guard,G,29,11.1,3.8,0.9,0.8,0.4,0.1,0.6,3.3,0.5,2.6,0.15
202331,Paul George,NBA,2024-25,Wing,F,41,32.5,16.2,4.3,5.3,1.8,0.5,2.6,13.9,2.4,6.5,0.233
1630194,Paul Reed,NBA,2024-25,Wing,F,45,9.7,4.1,1.0,2.7,0.9,0.6,0.6,3.2,0.9,0.6,0.179
1630202,Payton Pritchard,NBA,2024-25,Guard,G,80,28.4,14.3,3.5,3.8,0.9,0.2,1.0,10.8,1.1,7.8,0.186
1641796,Pelle Larsson,NBA,2024-25,Guard,G,55,14.2,4.6,1.2,1.7,0.6,0.1,0.4,3.7,1.1,1.7,0.141
1631250,Pete Nance,NBA,2024-25,Wing,F,13,10.6,2.9,0.8,1.6,0.2,0.2,0.3,2.5,0.2,1.8,0.116
1631212,Peyton Watson,NBA,2024-25,Guard,G,68,24.3,8.1,1.4,3.4,0.7,1.4,0.8,6.3,2.0,2.0,0.138
1630762,Phillip Wheeler,NBA,2024-25,,,5,8.9,1.6,0.4,1.6,0.2,0.4,0.2,4.2,0.4,2.0,0.221
1630173,Precious Achiuwa,NBA,2024-25,Wing,F,57,20.5,6.6,1.0,5.6,0.8,0.7,0.8,5.7,1.2,0.6,0.143
1629656,Quentin Grimes,NBA,2024-25,Guard,G,75,26.8,14.6,3.0,4.3,1.0,0.3,1.9,11.0,2.9,5.6,0.218
1631245,Quenton Jackson,NBA,2024-25,Guard,G,28,13.6,5.8,1.9,1.6,0.8,0.2,0.6,4.4,1.4,1.4,0.167
1642439,Quincy Olivari,NBA,2024-25,,,2,5.2,1.5,0.5,0.0,0.0,0.0,0.5,2.5,0.0,2.5,0.231
1642366,Quinten Post,NBA,2024-25,Big,C,42,16.3,8.1,1.3,3.5,0.4,0.4,0.8,6.5,0.6,4.3,0.197
1629628,RJ Barrett,NBA,2024-25,Wing,F-G,58,32.2,21.1,5.4,6.3,0.8,0.3,2.9,16.9,5.4,5.3,0.281
1642484,RayJ Dennis,NBA,2024-25,Guard,G,11,6.4,2.7,1.3,1.1,0.6,0.2,0.5,3.0,0.2,1.9,0.212
1641712,Rayan Rupert,NBA,2024-25,Wing,G-F,52,8.8,3.0,0.5,1.3,0.3,0.1,0.6,2.7,0.6,1.1,0.156
1641736,Reece Beekman,NBA,2024-25,Guard,G,36,13.0,2.6,1.8,1.1,0.9,0.1,0.6,3.0,0.6,1.1,0.122
1642263,Reed Sheppard,NBA,2024-25,Guard,G,52,12.6,4.4,1.4,1.5,0.7,0.3,0.7,4.6,0.3,2.7,0.171
202704,Reggie Jackson,NBA,2024-25,,,31,12.4,4.4,1.5,1.4,0.5,0.1,0.5,4.3,0.3,2.4,0.17
1626158,Richaun Holmes,NBA,2024-25,Wing,F,31,17.2,7.4,1.4,5.7,0.3,0.7,0.7,4.5,1.9,0.1,0.143
1641741,Ricky Council IV,NBA,2024-25,Guard,G,73,17.1,7.3,1.3,2.9,0.4,0.2,0.7,6.3,2.1,2.9,0.196
1642434,Riley Minix,NBA,2024-25,Wing,F,1,6.8,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.063
1642265,Rob Dillingham,NBA,2024-25,Guard,G,49,10.5,4.5,2.0,1.0,0.4,0.0,1.1,4.3,0.3,1.5,0.215
1629057,Robert Williams III,NBA,2024-25,Big,C-F,20,17.6,5.8,1.1,5.9,0.7,1.7,0.9,3.9,0.9,0.2,0.12
1631199,Ron Harper Jr.,NBA,2024-25,Wing,G-F,1,17.0,4.0,2.0,7.0,0.0,0.0,0.0,8.0,2.0,6.0,0.205
1641842,Ronald Holland II,NBA,2024-25,Wing,F,81,15.6,6.4,1.0,2.7,0.6,0.2,0.9,5.1,1.5,1.9,0.177
1626220,Royce O'Neale,NBA,2024-25,Wing,F,75,24.5,9.1,2.2,4.7,0.9,0.4,0.9,7.6,0.3,5.9,0.151
203497,Rudy Gobert,NBA,2024-25,Big,C,72,33.2,12.0,1.8,10.9,0.8,1.4,1.2,7.1,3.8,0.0,0.129
1629060,Rui Hachimura,NBA,2024-25,Wing,F,59,31.7,13.1,1.4,5.0,0.8,0.4,0.8,9.8,1.9,4.2,0.156
201566,Russell Westbrook,NBA,2024-25,Guard,G,75,27.9,13.3,6.1,4.9,1.4,0.5,3.2,11.1,3.1,3.9,0.23
1642346,Ryan Dunn,NBA,2024-25,Wing,F,74,19.1,6.9,0.8,3.6,0.6,0.5,0.5,6.4,0.5,3.6,0.161
1631157,Ryan Rollins,NBA,2024-25,Guard,G,56,14.6,6.2,1.9,1.9,0.8,0.3,0.9,4.8,0.8,2.1,0.179
1630573,Sam Hauser,NBA,2024-25,Wing,F,71,21.7,8.5,0.9,3.2,0.6,0.2,0.3,6.7,0.2,5.6,0.14
1630241,Sam Merrill,NBA,2024-25,Guard,G,71,19.7,7.2,1.5,2.2,0.7,0.2,0.5,6.0,0.4,5.2,0.14
1630572,Sandro Mamukelashvili,NBA,2024-25,Big,F-C,61,11.2,6.3,0.8,3.1,0.4,0.3,0.4,4.6,1.0,2.6,0.202
1630583,Santi Aldama,NBA,2024-25,Big,F-C,65,25.5,12.5,2.9,6.4,0.8,0.4,1.1,10.0,1.4,5.0,0.179
1630703,Scoot Henderson,NBA,2024-25,Guard,G,66,26.7,12.7,5.1,3.0,1.0,0.2,2.7,10.4,3.1,4.5,0.22
1630567,Scottie Barnes,NBA,2024-25,Wing,F-G,65,32.8,19.3,5.8,7.7,1.4,1.0,2.8,16.4,4.6,4.3,0.262
1630590,Scotty Pippen Jr.,NBA,2024-25,Guard,G,79,21.3,9.9,4.4,3.3,1.3,0.4,1.7,7.5,2.2,2.8,0.188
203552,Seth Curry,NBA,2024-25,Guard,G,68,15.6,6.5,0.9,1.7,0.4,0.1,0.5,5.0,0.6,2.7,0.151
1631101,Shaedon Sharpe,NBA,2024-25,Guard,G,72,31.3,18.5,2.8,4.5,0.9,0.2,2.1,15.3,3.4,6.6,0.25
1628983,Shai Gilgeous-Alexander,NBA,2024-25,Guard,G,76,34.2,32.7,6.4,5.0,1.7,1.0,2.4,21.8,8.8,5.7,0.336
1629003,Shake Milton,NBA,2024-25,Guard,G,57,14.7,5.5,1.8,1.8,0.4,0.1,0.7,4.5,1.0,1.9,0.162
1631321,Sidy Cissoko,NBA,2024-25,Guard,G,22,5.2,1.5,0.7,1.0,0.1,0.0,0.5,1.4,0.4,0.6,0.156
1631323,Simone Fontecchio,NBA,2024-25,Wing,F,75,16.5,5.9,0.9,2.9,0.4,0.2,0.7,5.0,1.1,3.0,0.152
1627746,Skal Labissiere,NBA,2024-25,,,4,3.0,1.3,0.3,0.8,0.0,0.0,0.0,1.0,0.0,0.3,0.129
203915,Spencer Dinwiddie,NBA,2024-25,Guard,G,79,27.0,11.0,4.4,2.6,0.9,0.2,1.3,8.6,3.1,4.1,0.175
1642461,Spencer Jones,NBA,2024-25,Wing,F,20,6.2,1.3,0.3,0.9,0.3,0.3,0.3,1.7,0.2,0.9,0.128
1630649,Stanley Umude,NBA,2024-25,Guard,G,22,3.9,0.7,0.2,0.8,0.1,0.3,0.1,1.2,0.2,0.7,0.137
201939,Stephen Curry,NBA,2024-25,Guard,G,70,32.2,24.5,6.0,4.4,1.1,0.4,2.9,18.0,4.3,11.2,0.286
1642264,Stephon Castle,NBA,2024-25,Guard,G,81,26.7,14.7,4.1,3.7,0.9,0.3,2.2,12.2,4.2,4.1,0.253
203500,Steven Adams,NBA,2024-25,Big,C,58,13.7,3.9,1.1,5.6,0.4,0.5,0.9,2.9,1.6,0.0,0.127
1629004,Svi Mykhailiuk,NBA,2024-25,Wing,G-F,38,20.0,8.8,2.0,2.4,0.5,0.2,1.4,7.9,0.9,5.3,0.198
204456,T.J. McConnell,NBA,2024-25,Guard,G,79,17.9,9.1,4.4,2.4,1.1,0.3,1.4,7.9,1.0,0.6,0.226
201959,Taj Gibson,NBA,2024-25,Wing,F,37,11.1,2.9,0.6,3.2,0.2,0.5,0.7,2.6,0.5,0.1,0.132
1629659,Talen Horton-Tucker,NBA,2024-25,Guard,G,58,12.5,6.5,1.4,1.7,0.4,0.2,0.7,5.0,1.7,2.1,0.208
1631106,Tari Eason,NBA,2024-25,Wing,F,57,24.9,12.0,1.5,6.4,1.7,0.9,1.1,9.8,1.8,3.2,0.185
1627752,Taurean Prince,NBA,2024-25,Wing,F,80,27.1,8.2,1.9,3.6,1.0,0.2,1.0,6.4,0.6,4.2,0.123
1641707,Taylor Hendricks,NBA,2024-25,Wing,F,3,24.8,4.7,0.7,5.0,1.7,1.3,0.7,6.0,1.3,4.0,0.113
1631386,Taze Moore,NBA,2024-25,,,2,9.9,3.0,0.5,4.0,1.0,0.0,1.0,5.0,1.0,2.0,0.224
1629611,Terance Mann,NBA,2024-25,Wing,G-F,67,21.1,7.7,1.8,3.0,0.7,0.2,0.7,6.2,1.0,2.4,0.145
1629056,Terence Davis,NBA,2024-25,Guard,G,1,7.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.111
1630545,Terrence Shannon Jr.,NBA,2024-25,Wing,G-F,32,10.6,4.3,1.0,1.5,0.2,0.2,0.5,3.6,0.7,1.0,0.166
1626179,Terry Rozier,NBA,2024-25,Guard,G,64,25.9,10.6,2.6,3.7,0.6,0.2,1.2,9.9,1.7,4.8,0.195
1630678,Terry Taylor,NBA,2024-25,,,3,2.1,0.0,0.7,0.3,0.0,0.0,0.0,0.3,0.0,0.0,0.067
1628418,Thomas Bryant,NBA,2024-25,Big,C-F,66,14.6,6.5,0.8,3.8,0.4,0.6,0.5,4.9,1.0,2.2,0.162
1642275,Tidjane Salaün,NBA,2024-25,Wing,F,60,20.7,5.9,1.2,4.7,0.5,0.2,1.0,5.8,1.6,3.4,0.15
203501,Tim Hardaway Jr.,NBA,2024-25,Wing,G-F,77,28.0,11.0,1.6,2.4,0.5,0.1,0.6,8.8,1.9,5.9,0.151
202699,Tobias Harris,NBA,2024-25,Wing,F,73,31.6,13.7,2.2,5.9,1.0,0.8,1.2,11.0,2.3,3.6,0.173
1642449,Tolu Smith,NBA,2024-25,Wing,F,1,22.4,14.0,0.0,8.0,0.0,0.0,2.0,9.0,3.0,0.0,0.2
1628396,Tony Bradley,NBA,2024-25,Big,C-F,14,8.1,4.4,0.4,3.0,0.1,0.6,0.4,3.2,0.4,0.2,0.182
1628470,Torrey Craig,NBA,2024-25,Wing,F,26,12.1,4.2,0.7,2.8,0.3,0.5,0.3,3.5,0.5,2.5,0.139
1641787,Tosan Evbuomwan,NBA,2024-25,Wing,F,28,23.7,9.5,2.0,4.3,0.9,0.4,1.4,7.9,2.6,2.8,0.183
1641739,Toumani Camara,NBA,2024-25,Wing,F,78,32.7,11.3,2.2,5.8,1.5,0.6,1.4,9.2,1.6,4.6,0.143
1629027,Trae Young,NBA,2024-25,Guard,G,76,36.0,24.2,11.6,3.1,1.2,0.2,4.7,18.1,7.4,8.4,0.285
1631218,Trayce Jackson-Davis,NBA,2024-25,Wing,F,62,15.6,6.6,1.7,5.0,0.4,0.6,0.7,4.9,1.6,0.0,0.164
1630200,Tre Jones,NBA,2024-25,Guard,G,46,19.7,7.2,4.2,2.5,0.8,0.2,0.8,5.2,1.5,1.0,0.136
1630544,Tre Mann,NBA,2024-25,Guard,G,13,24.5,14.1,3.0,2.9,0.5,0.3,1.9,12.4,1.6,4.6,0.25
1630570,Trendon Watford,NBA,2024-25,Wing,G-F,44,20.7,10.2,2.6,3.6,0.6,0.3,1.9,8.0,2.8,2.0,0.226
1642280,Trentyn Flowers,NBA,2024-25,Wing,F,6,4.4,1.8,0.0,0.7,0.0,0.0,0.2,1.8,0.5,0.3,0.194
1630243,Trevelin Queen,NBA,2024-25,Guard,G,31,13.9,4.9,1.2,1.7,1.0,0.3,0.7,4.7,0.7,2.5,0.176
1641725,Trey Alexander,NBA,2024-25,Guard,G,24,4.9,1.3,0.5,0.5,0.1,0.0,0.2,1.7,0.2,0.7,0.165
1641998,Trey Jemison III,NBA,2024-25,Big,C,38,10.3,2.5,0.4,2.8,0.2,0.4,0.6,1.9,0.9,0.0,0.121
1626168,Trey Lyles,NBA,2024-25,Wing,F,69,19.6,6.5,1.2,4.6,0.6,0.3,0.6,5.4,1.2,3.4,0.139
1630530,Trey Murphy III,NBA,2024-25,Wing,F,53,35.0,21.2,3.5,5.1,1.1,0.7,1.9,15.8,4.3,8.3,0.229
202684,Tristan Thompson,NBA,2024-25,Big,C-F,40,8.2,1.7,0.6,3.4,0.1,0.3,0.4,1.8,0.8,0.1,0.123
1641774,Tristan Vukcevic,NBA,2024-25,Wing,F,35,14.6,9.4,1.1,3.7,0.3,0.7,1.2,6.9,1.9,2.9,0.252
1641783,Tristan da Silva,NBA,2024-25,Wing,F,74,22.0,7.2,1.5,3.3,0.4,0.2,0.8,6.5,0.9,3.2,0.149
1641803,Tristen Newton,NBA,2024-25,Guard,G,8,2.0,0.4,0.3,0.5,0.1,0.0,0.3,1.0,0.1,0.4,0.185
1629660,Ty Jerome,NBA,2024-25,Wing,G-F,70,19.9,12.5,3.4,2.5,1.1,0.0,1.3,8.8,2.1,3.6,0.229
1631102,TyTy Washington Jr.,NBA,2024-25,Guard,G,16,7.4,2.2,1.0,0.8,0.2,0.0,0.2,2.8,0.4,1.3,0.187
1629639,Tyler Herro,NBA,2024-25,Guard,G,77,35.4,23.9,5.5,5.2,0.9,0.2,2.6,17.9,4.2,8.7,0.271
1642278,Tyler Kolek,NBA,2024-25,Guard,G,41,7.2,2.0,1.7,0.7,0.3,0.1,0.4,2.0,0.4,1.1,0.152
1641890,Tyler Smith,NBA,2024-25,Wing,F,23,5.3,2.9,0.2,1.1,0.1,0.2,0.3,2.2,0.3,1.3,0.205
1630169,Tyrese Haliburton,NBA,2024-25,Guard,G,73,33.6,18.6,9.2,3.5,1.4,0.7,1.6,13.8,3.0,7.7,0.21
1631213,Tyrese Martin,NBA,2024-25,Wing,F,60,21.9,8.7,2.0,3.7,0.6,0.2,1.2,7.8,1.0,4.7,0.179
1630178,Tyrese Maxey,NBA,2024-25,Guard,G,52,37.7,26.3,6.1,3.3,1.8,0.4,2.4,21.0,5.6,9.2,0.293
1630623,Tyson Etienne,NBA,2024-25,Guard,G,7,21.6,7.9,1.7,1.3,0.4,0.1,1.1,7.4,1.4,6.3,0.177
1626145,Tyus Jones,NBA,2024-25,Guard,G,81,26.8,10.2,5.3,2.4,0.9,0.1,1.1,8.4,0.7,5.0,0.16
1642279,Ulrich Chomche,NBA,2024-25,Big,C,7,4.6,0.7,0.3,1.1,0.0,0.1,0.3,0.7,0.3,0.0,0.108
203995,Vasilije Micic,NBA,2024-25,Guard,G,41,19.1,6.6,3.1,2.2,0.4,0.0,1.9,6.7,1.0,3.0,0.199
1641705,Victor Wembanyama,NBA,2024-25,Big,F-C,46,33.2,24.3,3.7,11.0,1.1,3.8,3.2,18.6,4.1,8.8,0.3
1631246,Vince Williams Jr.,NBA,2024-25,Guard,G,27,18.5,6.6,2.0,3.6,0.4,0.3,1.2,6.2,0.9,3.5,0.166
1628427,Vlatko Cancar,NBA,2024-25,Wing,F,13,10.4,1.8,0.7,2.5,0.2,0.2,0.8,2.0,0.0,1.2,0.109
1630249,Vít Krejčí,NBA,2024-25,Guard,G,57,20.2,7.2,2.6,2.7,0.6,0.5,0.9,5.1,0.8,3.6,0.131
1631117,Walker Kessler,NBA,2024-25,Big,C,58,30.0,11.1,1.7,12.2,0.6,2.4,1.5,7.2,2.6,0.6,0.133
1628976,Wendell Carter Jr.,NBA,2024-25,Big,C-F,68,25.9,9.1,2.0,7.2,0.8,0.6,1.1,7.2,2.6,2.3,0.159
