PLAYER_ID,PLAYER_NAME,league,season,role,POSITION,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FGA,FTA,FG3A,USG_PCT,RIM_RATE,PAINT_NON_RA_RATE,MIDRANGE_RATE,THREE_ZONE_RATE,THREE_RATE,FT_RATE,OREB_PCT,DREB_PCT
1630600,Isaiah Mobley,NBA,2024-25,,,1,17.4,6.0,5.0,4.0,1.0,1.0,0.0,7.0,2.0,3.0,0.17,,,,,,,0.04,0.158
1641815,Isaiah Stevens,NBA,2024-25,Guard,G,3,1.8,0.0,0.0,0.7,0.3,0.0,0.0,0.7,0.0,0.3,0.143,,,,,,,0.0,0.222
1630191,Isaiah Stewart,NBA,2024-25,Big,F-C,72,19.9,6.0,1.7,5.5,0.4,1.4,0.9,4.4,1.2,0.7,0.121,0.5777777777777777,0.2317460317460317,0.0222222222222222,0.1682539682539682,0.1682539682539682,0.2761904761904762,0.086,0.17
1631209,Isaiah Wong,NBA,2024-25,Guard,,20,13.3,6.0,1.4,1.6,0.6,0.0,0.9,5.3,1.7,1.7,0.22,0.219047619047619,0.3047619047619048,0.1619047619047619,0.3142857142857143,0.3142857142857143,0.3238095238095238,0.051,0.071
1627826,Ivica Zubac,NBA,2024-25,Big,C,80,32.8,16.8,2.7,12.6,0.7,1.1,1.6,11.8,3.0,0.0,0.192,0.5329087048832272,0.4394904458598726,0.0276008492569002,0.0,0.0,0.2505307855626327,0.122,0.271
1631120,JD Davison,NBA,2024-25,Guard,G,16,5.8,2.1,0.8,0.8,0.3,0.1,0.8,2.1,0.4,1.1,0.228,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.5294117647058824,0.5294117647058824,0.2058823529411764,0.02,0.118
1630550,JT Thor,NBA,2024-25,Wing,F,20,12.5,3.6,0.3,2.4,0.4,0.5,0.5,3.0,1.1,1.1,0.132,0.288135593220339,0.1864406779661017,0.1694915254237288,0.3559322033898305,0.3559322033898305,0.3728813559322034,0.07,0.101
1629630,Ja Morant,NBA,2024-25,Guard,G,50,30.4,23.2,7.3,4.1,1.2,0.2,3.7,17.8,6.4,5.7,0.312,0.2935883014623172,0.3104611923509561,0.0753655793025871,0.3205849268841395,0.3205849268841395,0.358830146231721,0.021,0.101
1642266,Ja'Kobe Walter,NBA,2024-25,Guard,G,52,21.2,8.6,1.6,3.1,0.8,0.2,1.0,7.6,1.6,3.6,0.179,0.2824427480916031,0.1679389312977099,0.0763358778625954,0.4732824427480916,0.4732824427480916,0.2111959287531806,0.049,0.092
1631095,Jabari Smith Jr.,NBA,2024-25,Wing,F,57,30.1,12.2,1.1,7.0,0.4,0.7,1.1,9.9,2.2,4.9,0.16,0.2190812720848056,0.1590106007067137,0.1325088339222614,0.489399293286219,0.489399293286219,0.2226148409893993,0.055,0.162
1631133,Jabari Walker,NBA,2024-25,Wing,F,60,12.5,5.2,0.6,3.5,0.6,0.1,0.6,3.8,1.2,1.2,0.156,0.519650655021834,0.131004366812227,0.0349344978165938,0.314410480349345,0.314410480349345,0.3100436681222707,0.072,0.198
1629098,Jack McVeigh,NBA,2024-25,Wing,G-F,9,4.8,1.6,0.1,0.6,0.0,0.2,0.2,1.9,0.0,1.4,0.176,0.0588235294117647,0.0588235294117647,0.1176470588235294,0.7647058823529411,0.7647058823529411,0.0,0.039,0.056
1642050,Jackson Rowe,NBA,2024-25,Wing,F,6,8.6,3.7,0.7,1.8,0.7,0.0,0.2,2.8,1.0,1.7,0.142,0.2352941176470588,0.1764705882352941,0.0,0.5882352941176471,0.5882352941176471,0.3529411764705882,0.046,0.167
1631210,Jacob Toppin,NBA,2024-25,Wing,F,17,4.4,1.4,0.4,0.9,0.1,0.0,0.2,1.3,0.0,0.6,0.14,0.4090909090909091,0.0909090909090909,0.0454545454545454,0.4545454545454545,0.4545454545454545,0.0,0.041,0.148
1630702,Jaden Hardy,NBA,2024-25,Guard,G,57,15.9,8.7,1.4,1.6,0.5,0.1,1.4,7.3,1.5,3.5,0.244,0.1884057971014492,0.214975845410628,0.1207729468599033,0.4758454106280193,0.4758454106280193,0.2077294685990338,0.01,0.085
1631093,Jaden Ivey,NBA,2024-25,Guard,G,30,29.9,17.6,4.0,4.1,0.9,0.4,3.0,13.8,3.9,5.1,0.256,0.3171912832929782,0.2130750605326876,0.0968523002421307,0.3728813559322034,0.3728813559322034,0.2808716707021791,0.043,0.091
1630183,Jaden McDaniels,NBA,2024-25,Wing,F,82,31.9,12.2,2.0,5.7,1.3,0.9,1.2,10.2,1.6,3.7,0.16,0.2985611510791366,0.2410071942446043,0.0971223021582733,0.3633093525179856,0.3633093525179856,0.1534772182254196,0.048,0.126
1630531,Jaden Springer,NBA,2024-25,Guard,G,43,8.5,2.5,0.8,1.3,0.6,0.1,0.4,2.1,0.9,1.1,0.139,0.2,0.2444444444444444,0.0222222222222222,0.5333333333333333,0.5333333333333333,0.4222222222222222,0.044,0.107
203109,Jae Crowder,NBA,2024-25,Wing,F,9,11.4,2.6,0.7,2.2,0.3,0.0,0.4,2.4,0.7,1.7,0.113,0.0454545454545454,0.1363636363636363,0.1363636363636363,0.6818181818181818,0.6818181818181818,0.2727272727272727,0.055,0.133
1630256,Jae'Sean Tate,NBA,2024-25,Wing,F,52,11.3,3.6,0.9,2.3,0.5,0.1,0.4,2.8,0.9,0.9,0.126,0.3716216216216216,0.304054054054054,0.0135135135135135,0.3108108108108108,0.3108108108108108,0.3175675675675675,0.072,0.108
1626143,Jahlil Okafor,NBA,2024-25,,,1,3.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.25
1642443,Jahmir Young,NBA,2024-25,Guard,G,6,4.9,1.8,1.0,0.5,0.0,0.0,0.2,0.8,0.3,0.3,0.092,0.6,0.0,0.0,0.4,0.4,0.4,0.042,0.059
1631170,Jaime Jaquez Jr.,NBA,2024-25,Guard,G,66,20.7,8.6,2.5,4.4,0.9,0.2,1.5,7.0,2.2,1.8,0.194,0.4199134199134199,0.2705627705627705,0.0519480519480519,0.2575757575757575,0.2575757575757575,0.3073593073593073,0.06,0.145
1631222,Jake LaRavia,NBA,2024-25,Wing,F,66,20.4,6.9,2.4,3.9,0.9,0.3,1.3,5.1,1.7,2.2,0.14,0.3264094955489614,0.2225519287833827,0.029673590504451,0.4213649851632047,0.4213649851632047,0.3412462908011869,0.063,0.12
1627751,Jakob Poeltl,NBA,2024-25,Big,C,57,29.6,14.5,2.8,9.6,1.2,1.2,1.9,10.2,2.5,0.1,0.184,0.5371329879101899,0.3799654576856649,0.077720207253886,0.005181347150259,0.005181347150259,0.2487046632124352,0.11,0.206
1641779,Jalen Bridges,NBA,2024-25,Wing,F,8,3.8,1.1,0.0,0.5,0.0,0.0,0.5,0.9,0.5,0.9,0.197,0.0,0.0,0.0,1.0,1.0,0.5714285714285714,0.0,0.121
1628973,Jalen Brunson,NBA,2024-25,Guard,G,65,35.4,26.0,7.3,2.9,0.9,0.1,2.5,18.5,6.9,6.1,0.289,0.1883333333333333,0.2916666666666667,0.1891666666666666,0.3308333333333333,0.3308333333333333,0.3733333333333333,0.012,0.072
1631105,Jalen Duren,NBA,2024-25,Big,C,78,26.1,11.8,2.7,10.3,0.7,1.1,1.7,7.0,3.1,0.0,0.161,0.7948717948717948,0.1996336996336996,0.0054945054945054,0.0,0.0,0.4432234432234432,0.137,0.259
1630224,Jalen Green,NBA,2024-25,Guard,G,82,32.9,21.0,3.4,4.6,0.9,0.3,2.5,17.5,4.1,8.1,0.267,0.2428670842032011,0.1454418928322895,0.1517049408489909,0.4599860821155184,0.4599860821155184,0.2338204592901878,0.015,0.12
1641720,Jalen Hood-Schifino,NBA,2024-25,Guard,G,15,21.0,7.1,2.5,1.8,0.3,0.5,1.2,6.5,1.4,3.1,0.164,0.1428571428571428,0.173469387755102,0.2142857142857142,0.4693877551020408,0.4693877551020408,0.2142857142857142,0.009,0.077
1630552,Jalen Johnson,NBA,2024-25,Wing,F,36,35.7,18.9,5.0,10.0,1.6,1.0,2.9,15.1,3.5,3.9,0.214,0.4077490774907749,0.2601476014760147,0.0719557195571955,0.2601476014760147,0.2601476014760147,0.2324723247232472,0.046,0.216
1629667,Jalen McDaniels,NBA,2024-25,,,4,1.8,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
1629618,Jalen Pickett,NBA,2024-25,Guard,G,49,13.6,4.1,2.2,1.4,0.4,0.1,0.5,3.7,0.2,2.1,0.13,0.1222222222222222,0.1555555555555555,0.1611111111111111,0.5611111111111111,0.5611111111111111,0.0444444444444444,0.022,0.078
1630188,Jalen Smith,NBA,2024-25,Big,F-C,64,15.0,8.2,1.0,5.6,0.3,0.7,0.6,6.4,1.4,3.5,0.201,0.3455882352941176,0.0857843137254902,0.0245098039215686,0.5441176470588235,0.5441176470588235,0.2181372549019608,0.085,0.241
1630591,Jalen Suggs,NBA,2024-25,Guard,G,35,28.6,16.2,3.7,4.0,1.5,0.9,2.9,13.7,3.1,6.9,0.268,0.1746361746361746,0.1891891891891892,0.133056133056133,0.5031185031185031,0.5031185031185031,0.2286902286902287,0.023,0.126
1631114,Jalen Williams,NBA,2024-25,Wing,G-F,69,32.4,21.6,5.1,5.3,1.6,0.7,2.2,16.9,4.3,4.9,0.27,0.2517123287671233,0.2782534246575342,0.1789383561643835,0.2910958904109589,0.2910958904109589,0.2559931506849315,0.026,0.131
1630592,Jalen Wilson,NBA,2024-25,Wing,F,79,25.7,9.5,1.8,3.4,0.5,0.1,1.0,7.8,2.1,4.6,0.161,0.232258064516129,0.1661290322580645,0.0177419354838709,0.5838709677419355,0.5838709677419355,0.2661290322580645,0.035,0.102
1631288,Jamal Cain,NBA,2024-25,Wing,F,37,13.6,5.3,0.6,2.3,0.6,0.2,0.6,4.3,1.4,2.2,0.167,0.240506329113924,0.2025316455696202,0.050632911392405,0.5063291139240507,0.5063291139240507,0.3164556962025316,0.05,0.117
1627750,Jamal Murray,NBA,2024-25,Guard,G,67,36.1,21.4,6.0,3.9,1.4,0.5,2.1,16.7,3.7,5.9,0.235,0.1909009812667261,0.2069580731489741,0.247992863514719,0.3541480820695807,0.3541480820695807,0.2194469223907225,0.019,0.084
1642347,Jamal Shead,NBA,2024-25,Guard,G,75,19.6,7.1,4.2,1.5,0.8,0.1,1.6,6.7,0.9,3.0,0.179,0.2123015873015873,0.2678571428571428,0.0773809523809523,0.4424603174603174,0.4424603174603174,0.1369047619047619,0.019,0.057
1631123,Jamaree Bouyea,NBA,2024-25,Guard,G,5,12.3,3.4,2.0,1.0,0.8,0.4,1.6,2.4,1.2,1.0,0.163,0.3333333333333333,0.25,0.0,0.4166666666666667,0.4166666666666667,0.5,0.019,0.058
201935,James Harden,NBA,2024-25,Guard,G,79,35.3,22.8,8.7,5.8,1.5,0.7,4.3,16.4,7.3,8.5,0.286,0.1583011583011583,0.2409266409266409,0.0849420849420849,0.5158301158301158,0.5158301158301158,0.4463320463320463,0.02,0.143
201949,James Johnson,NBA,2024-25,Wing,F,12,3.1,0.7,0.3,0.5,0.0,0.2,0.3,0.9,0.1,0.3,0.165,0.3636363636363636,0.0909090909090909,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.0909090909090909,0.0,0.176
1630164,James Wiseman,NBA,2024-25,,,1,4.6,6.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.455,,,,,,,0.0,0.25
1642419,Jamison Battle,NBA,2024-25,Wing,F,59,17.7,7.1,0.9,2.7,0.3,0.2,0.5,5.9,0.3,4.4,0.147,0.1181556195965417,0.0720461095100864,0.063400576368876,0.7463976945244957,0.7463976945244957,0.0518731988472622,0.032,0.117
1641716,Jarace Walker,NBA,2024-25,Wing,F,75,15.8,6.1,1.5,3.1,0.7,0.3,1.0,4.8,0.9,2.5,0.165,0.225,0.1805555555555555,0.0805555555555555,0.5138888888888888,0.5138888888888888,0.1916666666666666,0.021,0.178
1630215,Jared Butler,NBA,2024-25,Guard,G,60,17.4,9.0,3.7,1.8,0.7,0.2,1.3,7.6,1.5,2.8,0.222,0.2362030905077262,0.304635761589404,0.086092715231788,0.3730684326710817,0.3730684326710817,0.2008830022075055,0.022,0.076
1642272,Jared McCain,NBA,2024-25,Guard,G,23,25.7,15.3,2.6,2.4,0.7,0.0,1.6,11.9,2.4,5.8,0.243,0.2554744525547445,0.1934306569343065,0.0656934306569343,0.4854014598540146,0.4854014598540146,0.2043795620437956,0.022,0.076
1631197,Jared Rhoden,NBA,2024-25,Guard,G,14,16.2,8.4,1.1,3.0,0.7,0.1,0.6,6.2,1.8,2.8,0.183,0.4712643678160919,0.057471264367816,0.0229885057471264,0.4482758620689655,0.4482758620689655,0.2873563218390804,0.052,0.113
1628991,Jaren Jackson Jr.,NBA,2024-25,Big,F-C,74,29.8,22.2,2.0,5.6,1.2,1.5,2.1,16.4,5.4,5.3,0.274,0.1640560593569662,0.4550700741962077,0.0601813685078318,0.3206924979389942,0.3206924979389942,0.3281121187139324,0.038,0.134
1629020,Jarred Vanderbilt,NBA,2024-25,Wing,F,36,16.1,4.1,1.1,5.1,1.0,0.3,0.8,3.4,1.0,0.9,0.116,0.6528925619834711,0.0826446280991735,0.0,0.2644628099173554,0.2644628099173554,0.2975206611570248,0.114,0.194
1628386,Jarrett Allen,NBA,2024-25,Big,C,82,28.0,13.5,1.9,9.7,0.9,0.9,1.2,7.8,3.4,0.1,0.156,0.6703125,0.290625,0.03125,0.0078125,0.0078125,0.4328125,0.095,0.238
1629750,Javonte Green,NBA,2024-25,Guard,G,68,18.5,5.1,0.8,3.2,1.0,0.5,0.5,4.2,1.1,2.1,0.113,0.3519163763066202,0.1358885017421602,0.0209059233449477,0.4912891986062718,0.4912891986062718,0.2648083623693379,0.042,0.122
1629637,Jaxson Hayes,NBA,2024-25,Big,C-F,56,19.5,6.8,1.0,4.8,0.6,0.9,0.8,4.0,1.8,0.1,0.12,0.8071748878923767,0.1704035874439461,0.0089686098654708,0.0134529147982062,0.0134529147982062,0.4394618834080717,0.074,0.163
1630643,Jay Huff,NBA,2024-25,Big,C,64,11.7,6.9,0.6,2.0,0.3,0.9,0.5,4.8,0.9,3.1,0.194,0.2590163934426229,0.0557377049180327,0.0327868852459016,0.6524590163934426,0.6557377049180327,0.1836065573770491,0.039,0.12
1627759,Jaylen Brown,NBA,2024-25,Wing,G-F,63,34.3,22.2,4.5,5.8,1.2,0.3,2.6,17.7,5.1,5.7,0.282,0.2728085867620751,0.2638640429338104,0.1431127012522361,0.3202146690518783,0.3202146690518783,0.2880143112701252,0.037,0.126
1641740,Jaylen Clark,NBA,2024-25,Guard,G,40,13.0,4.1,0.7,1.3,0.9,0.1,0.2,3.0,0.9,1.3,0.115,0.3583333333333333,0.1833333333333333,0.0333333333333333,0.425,0.425,0.3083333333333333,0.047,0.053
1641798,Jaylen Martin,NBA,2024-25,Guard,G,16,14.9,4.9,1.1,2.8,0.6,0.0,0.8,4.6,0.6,1.4,0.155,0.3648648648648648,0.2567567567567567,0.0675675675675675,0.3108108108108108,0.3108108108108108,0.1351351351351351,0.04,0.141
1629669,Jaylen Nowell,NBA,2024-25,,,8,21.0,8.4,2.3,2.5,0.1,0.5,1.0,9.1,1.4,3.4,0.215,0.1643835616438356,0.3698630136986301,0.0958904109589041,0.3698630136986301,0.3698630136986301,0.1506849315068493,0.032,0.086
1631301,Jaylen Sims,NBA,2024-25,,,6,18.6,7.0,2.0,1.0,0.5,0.2,1.3,4.7,2.5,2.5,0.159,0.1785714285714285,0.2142857142857142,0.0714285714285714,0.5357142857142857,0.5357142857142857,0.5357142857142857,0.025,0.025
1642377,Jaylen Wells,NBA,2024-25,Wing,F,79,25.9,10.4,1.7,3.4,0.6,0.1,0.9,8.6,1.7,5.0,0.156,0.1686390532544378,0.1538461538461538,0.0976331360946745,0.5798816568047337,0.5798816568047337,0.1997041420118343,0.04,0.083
1631119,Jaylin Williams,NBA,2024-25,Wing,F,47,16.7,5.9,2.6,5.6,0.5,0.6,0.7,4.7,0.6,3.3,0.141,0.1764705882352941,0.0769230769230769,0.0542986425339366,0.6923076923076923,0.6923076923076923,0.1357466063348416,0.059,0.251
1642281,Jaylon Tyson,NBA,2024-25,Wing,G-F,47,9.6,3.6,0.9,2.0,0.3,0.1,0.6,3.2,0.5,1.2,0.164,0.3422818791946309,0.2080536912751678,0.0604026845637583,0.3892617449664429,0.3892617449664429,0.1610738255033557,0.076,0.117
1628369,Jayson Tatum,NBA,2024-25,Wing,F-G,72,36.4,26.8,6.0,8.7,1.1,0.5,2.9,20.3,6.1,10.1,0.301,0.2334470989761092,0.124914675767918,0.1447098976109215,0.4969283276450512,0.4969283276450512,0.3003412969283277,0.017,0.206
1641789,Jazian Gortman,NBA,2024-25,,,16,3.5,1.5,0.4,0.3,0.1,0.1,0.3,1.4,0.3,0.7,0.195,0.1739130434782608,0.1739130434782608,0.1739130434782608,0.4782608695652174,0.4782608695652174,0.1739130434782608,0.016,0.065
1630288,Jeff Dowtin Jr.,NBA,2024-25,Guard,G,41,15.1,7.0,1.9,1.5,0.6,0.3,0.4,5.6,1.1,1.7,0.176,0.2608695652173913,0.2391304347826087,0.1956521739130435,0.3043478260869565,0.3043478260869565,0.1956521739130435,0.018,0.079
201145,Jeff Green,NBA,2024-25,Wing,F,32,12.4,5.4,0.6,1.8,0.2,0.1,0.3,3.8,0.8,2.5,0.144,0.140495867768595,0.1074380165289256,0.0991735537190082,0.6528925619834711,0.6528925619834711,0.2148760330578512,0.024,0.108
203924,Jerami Grant,NBA,2024-25,Wing,F,47,32.4,14.4,2.1,3.5,0.9,1.0,1.4,12.2,3.5,6.3,0.192,0.2560975609756097,0.1324041811846689,0.0975609756097561,0.5139372822299652,0.5156794425087108,0.289198606271777,0.015,0.088
1630526,Jeremiah Robinson-Earl,NBA,2024-25,Wing,F,66,18.8,6.3,1.3,4.8,0.6,0.1,0.8,5.3,0.8,2.5,0.14,0.3400576368876081,0.1181556195965417,0.069164265129683,0.4726224783861671,0.4726224783861671,0.1585014409221902,0.082,0.166
1631110,Jeremy Sochan,NBA,2024-25,Wing,F,54,25.3,11.4,2.4,6.5,0.8,0.5,1.6,8.7,2.3,1.7,0.184,0.6204690831556503,0.1513859275053305,0.0341151385927505,0.1940298507462686,0.1940298507462686,0.2665245202558635,0.088,0.154
1630579,Jericho Sims,NBA,2024-25,Big,C,53,11.9,1.8,0.6,3.7,0.2,0.4,0.6,1.3,0.2,0.0,0.074,0.8450704225352113,0.1408450704225352,0.0140845070422535,0.0,0.0,0.1830985915492957,0.114,0.196
1642399,Jesse Edwards,NBA,2024-25,Big,C,2,2.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0
1641724,Jett Howard,NBA,2024-25,Guard,G,60,11.7,4.5,0.7,1.2,0.2,0.2,0.6,4.4,0.4,3.1,0.181,0.1221374045801526,0.0763358778625954,0.0916030534351145,0.7099236641221374,0.7099236641221374,0.0877862595419847,0.026,0.074
1628975,Jevon Carter,NBA,2024-25,Guard,G,36,8.9,4.3,1.1,1.1,0.4,0.1,0.3,4.1,0.3,2.9,0.2,0.1027397260273972,0.0890410958904109,0.0890410958904109,0.7191780821917808,0.7191780821917808,0.0684931506849315,0.012,0.094
202710,Jimmy Butler III,NBA,2024-25,Wing,F,55,31.7,17.5,5.4,5.4,1.4,0.3,1.3,10.9,7.1,1.9,0.203,0.4254606365159128,0.254606365159129,0.1457286432160804,0.1742043551088777,0.1742043551088777,0.6566164154103853,0.07,0.101
1629111,Jock Landale,NBA,2024-25,Big,C,42,11.9,4.8,0.9,3.3,0.3,0.2,0.5,3.6,1.0,0.6,0.148,0.4473684210526316,0.2631578947368421,0.1184210526315789,0.1710526315789473,0.1710526315789473,0.2631578947368421,0.099,0.151
204060,Joe Ingles,NBA,2024-25,Wing,F-G,19,6.0,0.8,1.2,0.6,0.1,0.0,0.5,1.2,0.0,0.8,0.113,0.0434782608695652,0.2608695652173913,0.0434782608695652,0.6521739130434783,0.6521739130434783,0.0,0.017,0.08
203954,Joel Embiid,NBA,2024-25,Big,C-F,19,30.2,23.8,4.5,8.2,0.7,0.9,3.3,16.6,8.9,4.1,0.342,0.2476190476190476,0.2444444444444444,0.2634920634920635,0.2444444444444444,0.2444444444444444,0.5365079365079365,0.062,0.207
1628381,John Collins,NBA,2024-25,Big,F-C,40,30.5,19.0,2.0,8.2,1.0,1.0,2.6,13.3,4.1,3.7,0.234,0.327683615819209,0.3050847457627119,0.0885122410546139,0.2787193973634652,0.2787193973634652,0.3088512241054614,0.073,0.179
1629723,John Konchar,NBA,2024-25,Guard,G,46,12.1,2.4,0.9,3.3,0.7,0.3,0.3,2.0,0.2,1.3,0.077,0.2637362637362637,0.0329670329670329,0.0219780219780219,0.6813186813186813,0.6813186813186813,0.0879120879120879,0.06,0.187
1631098,Johnny Davis,NBA,2024-25,,,34,7.1,2.4,0.3,1.1,0.4,0.2,0.2,2.3,0.4,0.9,0.15,0.3205128205128205,0.2435897435897435,0.0641025641025641,0.3717948717948718,0.3717948717948718,0.1923076923076923,0.036,0.104
1642277,Johnny Furphy,NBA,2024-25,Guard,G,50,7.6,2.1,0.4,1.4,0.4,0.2,0.2,1.8,0.4,1.0,0.118,0.3369565217391304,0.0978260869565217,0.0217391304347826,0.5434782608695652,0.5434782608695652,0.2391304347826087,0.06,0.126
1630548,Johnny Juzang,NBA,2024-25,Guard,G,64,19.8,8.9,1.1,2.9,0.6,0.1,0.6,7.4,0.8,4.9,0.174,0.1136842105263157,0.1557894736842105,0.0694736842105263,0.6610526315789473,0.6610526315789473,0.111578947368421,0.031,0.109
202685,Jonas Valanciunas,NBA,2024-25,Big,C,81,18.8,10.4,2.0,7.7,0.5,0.6,1.5,7.7,2.0,0.5,0.222,0.4146730462519936,0.3476874003189792,0.1786283891547049,0.0590111642743221,0.0590111642743221,0.2631578947368421,0.122,0.286
1628371,Jonathan Isaac,NBA,2024-25,Wing,F,71,15.4,5.4,0.6,4.4,0.9,1.1,0.5,4.6,1.5,2.1,0.155,0.3672839506172839,0.0339506172839506,0.132716049382716,0.4660493827160494,0.4660493827160494,0.3302469135802469,0.1,0.188
1630228,Jonathan Kuminga,NBA,2024-25,Wing,F,47,24.3,15.3,2.2,4.6,0.8,0.4,1.5,12.1,5.0,3.2,0.271,0.3098591549295774,0.329225352112676,0.0950704225352112,0.2658450704225352,0.2658450704225352,0.4137323943661972,0.045,0.134
1642367,Jonathan Mogbo,NBA,2024-25,Wing,F,63,20.4,6.2,2.3,4.9,0.9,0.5,1.1,5.7,1.3,1.1,0.145,0.5280898876404494,0.196629213483146,0.0786516853932584,0.196629213483146,0.196629213483146,0.2303370786516854,0.076,0.157
203903,Jordan Clarkson,NBA,2024-25,Guard,G,37,26.0,16.2,3.7,3.2,0.8,0.2,2.3,13.3,3.9,6.3,0.269,0.1196754563894523,0.3123732251521298,0.0973630831643002,0.4705882352941176,0.4705882352941176,0.2900608519269776,0.025,0.092
1630692,Jordan Goodwin,NBA,2024-25,Guard,G,29,18.7,5.6,1.4,3.9,1.0,0.4,0.9,5.0,0.4,2.3,0.134,0.1875,0.2569444444444444,0.0833333333333333,0.4722222222222222,0.4722222222222222,0.0763888888888889,0.068,0.135
1641722,Jordan Hawkins,NBA,2024-25,Guard,G,56,23.6,10.8,1.2,2.8,0.5,0.4,1.0,9.9,1.8,5.9,0.204,0.1043165467625899,0.1241007194244604,0.1744604316546762,0.5971223021582733,0.5971223021582733,0.1762589928057553,0.017,0.097
1629162,Jordan McLaughlin,NBA,2024-25,Guard,G,46,6.8,2.1,1.1,0.7,0.3,0.0,0.3,1.6,0.5,1.0,0.134,0.1388888888888889,0.1388888888888889,0.0833333333333333,0.6388888888888888,0.6388888888888888,0.3055555555555556,0.021,0.074
1641757,Jordan Miller,NBA,2024-25,Guard,G,37,11.4,4.1,0.9,1.6,0.5,0.1,0.7,3.6,0.9,1.0,0.175,0.4328358208955223,0.2462686567164179,0.0373134328358208,0.2835820895522388,0.2835820895522388,0.2611940298507462,0.053,0.084
1629673,Jordan Poole,NBA,2024-25,Guard,G,68,29.4,20.5,4.5,3.0,1.3,0.4,3.0,15.5,4.0,9.1,0.281,0.2090823084200567,0.1324503311258278,0.0700094607379375,0.5884578997161779,0.5884578997161779,0.2592242194891201,0.014,0.08
1641775,Jordan Walsh,NBA,2024-25,Guard,G,52,7.8,1.6,0.4,1.3,0.2,0.2,0.3,1.6,0.2,1.1,0.11,0.216867469879518,0.1204819277108433,0.0,0.6626506024096386,0.6626506024096386,0.144578313253012,0.057,0.113
1630631,Jose Alvarado,NBA,2024-25,Guard,G,56,24.4,10.3,4.6,2.4,1.3,0.3,1.5,9.3,1.3,5.5,0.193,0.1516314779270633,0.2149712092130518,0.0403071017274472,0.5930902111324377,0.5930902111324377,0.1420345489443378,0.019,0.077
1630528,Josh Christopher,NBA,2024-25,Guard,G,14,5.0,2.0,0.6,0.6,0.4,0.2,0.4,2.2,0.4,0.8,0.235,0.4193548387096774,0.1935483870967742,0.032258064516129,0.3548387096774194,0.3548387096774194,0.1935483870967742,0.0,0.115
1630581,Josh Giddey,NBA,2024-25,Guard,G,70,30.2,14.6,7.2,8.1,1.2,0.6,2.9,11.4,3.2,4.0,0.214,0.3195488721804511,0.2593984962406015,0.0726817042606516,0.3483709273182957,0.3483709273182957,0.2807017543859649,0.059,0.192
1630182,Josh Green,NBA,2024-25,Guard,G,68,27.8,7.4,1.6,2.5,1.1,0.2,1.0,6.2,1.1,3.6,0.115,0.2090261282660332,0.1235154394299287,0.0783847980997624,0.5890736342042755,0.5890736342042755,0.171021377672209,0.027,0.06
1628404,Josh Hart,NBA,2024-25,Guard,G,77,37.6,13.6,5.9,9.6,1.5,0.4,2.1,10.0,2.7,3.3,0.151,0.4519480519480519,0.1519480519480519,0.0675324675324675,0.3285714285714285,0.3272727272727272,0.2662337662337662,0.057,0.203
1631169,Josh Minott,NBA,2024-25,Wing,F,46,6.0,2.6,0.4,1.0,0.3,0.3,0.2,2.0,0.4,0.9,0.16,0.4333333333333333,0.0777777777777777,0.0111111111111111,0.4777777777777778,0.4777777777777778,0.2111111111111111,0.044,0.115
1629006,Josh Okogie,NBA,2024-25,Guard,G,40,15.6,7.1,0.8,2.8,1.2,0.5,0.8,5.3,2.1,2.3,0.185,0.3443396226415094,0.1839622641509433,0.0377358490566037,0.4339622641509434,0.4339622641509434,0.4009433962264151,0.066,0.108
1626196,Josh Richardson,NBA,2024-25,,,8,18.7,4.0,1.5,1.5,1.0,0.1,1.0,4.8,0.5,2.8,0.134,0.1052631578947368,0.2105263157894736,0.1052631578947368,0.5789473684210527,0.5789473684210527,0.1052631578947368,0.038,0.048
201950,Jrue Holiday,NBA,2024-25,Guard,G,62,30.6,11.1,3.9,4.3,1.1,0.4,1.2,9.2,1.2,4.9,0.156,0.2303664921465968,0.1657940663176265,0.0698080279232111,0.5340314136125655,0.5340314136125655,0.1343804537521815,0.038,0.091
1630577,Julian Champagnie,NBA,2024-25,Wing,F,82,23.6,9.9,1.4,3.9,0.7,0.4,0.9,8.1,1.1,5.9,0.164,0.1894736842105263,0.0631578947368421,0.025563909774436,0.7218045112781954,0.7218045112781954,0.1413533834586466,0.032,0.121
1641763,Julian Phillips,NBA,2024-25,Wing,F,79,14.2,4.6,0.5,2.1,0.5,0.3,0.3,3.6,1.0,1.9,0.126,0.3588850174216028,0.1010452961672473,0.0069686411149825,0.5331010452961672,0.5331010452961672,0.2648083623693379,0.056,0.082
