PLAYER_ID,PLAYER_NAME,league,season,role,POSITION,GP,MIN,PTS,AST,REB,STL,BLK,TOV,FGA,FTA,FG3A,USG_PCT,RIM_RATE,PAINT_NON_RA_RATE,MIDRANGE_RATE,THREE_ZONE_RATE,THREE_RATE,FT_RATE
1631222,Jake LaRavia,NBA,2024-25,Wing,F,66,20.4,6.9,2.4,3.9,0.9,0.3,1.3,5.1,1.7,2.2,0.14,0.3264094955489614,0.22255192878338279,0.02967359050445104,0.42136498516320475,0.42136498516320475,0.34124629080118696
1627751,Jakob Poeltl,NBA,2024-25,Big,C,57,29.6,14.5,2.8,9.6,1.2,1.2,1.9,10.2,2.5,0.1,0.184,0.5371329879101899,0.3799654576856649,0.07772020725388601,0.0051813471502590676,0.0051813471502590676,0.24870466321243523
1641779,Jalen Bridges,NBA,2024-25,Wing,F,8,3.8,1.1,0.0,0.5,0.0,0.0,0.5,0.9,0.5,0.9,0.197,0.0,0.0,0.0,1.0,1.0,0.5714285714285714
1628973,Jalen Brunson,NBA,2024-25,Guard,G,65,35.4,26.0,7.3,2.9,0.9,0.1,2.5,18.5,6.9,6.1,0.289,0.18833333333333332,0.2916666666666667,0.18916666666666668,0.3308333333333333,0.3308333333333333,0.37333333333333335
1631105,Jalen Duren,NBA,2024-25,Big,C,78,26.1,11.8,2.7,10.3,0.7,1.1,1.7,7.0,3.1,0.0,0.161,0.7948717948717948,0.19963369963369965,0.005494505494505495,0.0,0.0,0.4432234432234432
1630224,Jalen Green,NBA,2024-25,Guard,G,82,32.9,21.0,3.4,4.6,0.9,0.3,2.5,17.5,4.1,8.1,0.267,0.2428670842032011,0.1454418928322895,0.15170494084899094,0.45998608211551845,0.45998608211551845,0.23382045929018788
1641720,Jalen Hood-Schifino,NBA,2024-25,Guard,G,15,21.0,7.1,2.5,1.8,0.3,0.5,1.2,6.5,1.4,3.1,0.164,0.14285714285714285,0.17346938775510204,0.21428571428571427,0.46938775510204084,0.46938775510204084,0.21428571428571427
1630552,Jalen Johnson,NBA,2024-25,Wing,F,36,35.7,18.9,5.0,10.0,1.6,1.0,2.9,15.1,3.5,3.9,0.214,0.4077490774907749,0.26014760147601473,0.07195571955719557,0.26014760147601473,0.26014760147601473,0.23247232472324722
1629667,Jalen McDaniels,NBA,2024-25,,,4,1.8,0.0,0.3,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1629618,Jalen Pickett,NBA,2024-25,Guard,G,49,13.6,4.1,2.2,1.4,0.4,0.1,0.5,3.7,0.2,2.1,0.13,0.12222222222222222,0.15555555555555556,0.16111111111111112,0.5611111111111111,0.5611111111111111,0.044444444444444446
1630188,Jalen Smith,NBA,2024-25,Big,F-C,64,15.0,8.2,1.0,5.6,0.3,0.7,0.6,6.4,1.4,3.5,0.201,0.34558823529411764,0.0857843137254902,0.024509803921568627,0.5441176470588235,0.5441176470588235,0.2181372549019608
1630591,Jalen Suggs,NBA,2024-25,Guard,G,35,28.6,16.2,3.7,4.0,1.5,0.9,2.9,13.7,3.1,6.9,0.268,0.17463617463617465,0.1891891891891892,0.13305613305613306,0.5031185031185031,0.5031185031185031,0.2286902286902287
1631114,Jalen Williams,NBA,2024-25,Wing,G-F,69,32.4,21.6,5.1,5.3,1.6,0.7,2.2,16.9,4.3,4.9,0.27,0.2517123287671233,0.2782534246575342,0.17893835616438356,0.2910958904109589,0.2910958904109589,0.2559931506849315
1630592,Jalen Wilson,NBA,2024-25,Wing,F,79,25.7,9.5,1.8,3.4,0.5,0.1,1.0,7.8,2.1,4.6,0.161,0.23225806451612904,0.16612903225806452,0.017741935483870968,0.5838709677419355,0.5838709677419355,0.2661290322580645
1631288,Jamal Cain,NBA,2024-25,Wing,F,37,13.6,5.3,0.6,2.3,0.6,0.2,0.6,4.3,1.4,2.2,0.167,0.24050632911392406,0.20253164556962025,0.05063291139240506,0.5063291139240507,0.5063291139240507,0.31645569620253167
1627750,Jamal Murray,NBA,2024-25,Guard,G,67,36.1,21.4,6.0,3.9,1.4,0.5,2.1,16.7,3.7,5.9,0.235,0.19090098126672614,0.20695807314897413,0.247992863514719,0.3541480820695807,0.3541480820695807,0.21944692239072258
1642347,Jamal Shead,NBA,2024-25,Guard,G,75,19.6,7.1,4.2,1.5,0.8,0.1,1.6,6.7,0.9,3.0,0.179,0.2123015873015873,0.26785714285714285,0.07738095238095238,0.44246031746031744,0.44246031746031744,0.13690476190476192
1631123,Jamaree Bouyea,NBA,2024-25,Guard,G,5,12.3,3.4,2.0,1.0,0.8,0.4,1.6,2.4,1.2,1.0,0.163,0.3333333333333333,0.25,0.0,0.4166666666666667,0.4166666666666667,0.5
201935,James Harden,NBA,2024-25,Guard,G,79,35.3,22.8,8.7,5.8,1.5,0.7,4.3,16.4,7.3,8.5,0.286,0.1583011583011583,0.24092664092664093,0.08494208494208494,0.5158301158301158,0.5158301158301158,0.4463320463320463
201949,James Johnson,NBA,2024-25,Wing,F,12,3.1,0.7,0.3,0.5,0.0,0.2,0.3,0.9,0.1,0.3,0.165,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.09090909090909091
1630164,James Wiseman,NBA,2024-25,,,1,4.6,6.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.455,,,,,,
1642419,Jamison Battle,NBA,2024-25,Wing,F,59,17.7,7.1,0.9,2.7,0.3,0.2,0.5,5.9,0.3,4.4,0.147,0.11815561959654179,0.07204610951008646,0.06340057636887608,0.7463976945244957,0.7463976945244957,0.05187319884726225
1641716,Jarace Walker,NBA,2024-25,Wing,F,75,15.8,6.1,1.5,3.1,0.7,0.3,1.0,4.8,0.9,2.5,0.165,0.225,0.18055555555555555,0.08055555555555556,0.5138888888888888,0.5138888888888888,0.19166666666666668
1630215,Jared Butler,NBA,2024-25,Guard,G,60,17.4,9.0,3.7,1.8,0.7,0.2,1.3,7.6,1.5,2.8,0.222,0.23620309050772628,0.304635761589404,0.08609271523178808,0.3730684326710817,0.3730684326710817,0.20088300220750552
1642272,Jared McCain,NBA,2024-25,Guard,G,23,25.7,15.3,2.6,2.4,0.7,0.0,1.6,11.9,2.4,5.8,0.243,0.25547445255474455,0.19343065693430658,0.06569343065693431,0.4854014598540146,0.4854014598540146,0.20437956204379562
1631197,Jared Rhoden,NBA,2024-25,Guard,G,14,16.2,8.4,1.1,3.0,0.7,0.1,0.6,6.2,1.8,2.8,0.183,0.47126436781609193,0.05747126436781609,0.022988505747126436,0.4482758620689655,0.4482758620689655,0.28735632183908044
1628991,Jaren Jackson Jr.,NBA,2024-25,Big,F-C,74,29.8,22.2,2.0,5.6,1.2,1.5,2.1,16.4,5.4,5.3,0.274,0.1640560593569662,0.45507007419620776,0.060181368507831824,0.32069249793899424,0.32069249793899424,0.3281121187139324
1629020,Jarred Vanderbilt,NBA,2024-25,Wing,F,36,16.1,4.1,1.1,5.1,1.0,0.3,0.8,3.4,1.0,0.9,0.116,0.6528925619834711,0.08264462809917356,0.0,0.2644628099173554,0.2644628099173554,0.2975206611570248
1628386,Jarrett Allen,NBA,2024-25,Big,C,82,28.0,13.5,1.9,9.7,0.9,0.9,1.2,7.8,3.4,0.1,0.156,0.6703125,0.290625,0.03125,0.0078125,0.0078125,0.4328125
1629750,Javonte Green,NBA,2024-25,Guard,G,68,18.5,5.1,0.8,3.2,1.0,0.5,0.5,4.2,1.1,2.1,0.113,0.3519163763066202,0.13588850174216027,0.020905923344947737,0.4912891986062718,0.4912891986062718,0.26480836236933797
1629637,Jaxson Hayes,NBA,2024-25,Big,C-F,56,19.5,6.8,1.0,4.8,0.6,0.9,0.8,4.0,1.8,0.1,0.12,0.8071748878923767,0.17040358744394618,0.008968609865470852,0.013452914798206279,0.013452914798206279,0.43946188340807174
1630643,Jay Huff,NBA,2024-25,Big,C,64,11.7,6.9,0.6,2.0,0.3,0.9,0.5,4.8,0.9,3.1,0.194,0.25901639344262295,0.05573770491803279,0.03278688524590164,0.6524590163934426,0.6557377049180327,0.18360655737704917
1627759,Jaylen Brown,NBA,2024-25,Wing,G-F,63,34.3,22.2,4.5,5.8,1.2,0.3,2.6,17.7,5.1,5.7,0.282,0.27280858676207514,0.2638640429338104,0.14311270125223613,0.32021466905187834,0.32021466905187834,0.2880143112701252
1641740,Jaylen Clark,NBA,2024-25,Guard,G,40,13.0,4.1,0.7,1.3,0.9,0.1,0.2,3.0,0.9,1.3,0.115,0.35833333333333334,0.18333333333333332,0.03333333333333333,0.425,0.425,0.30833333333333335
1641798,Jaylen Martin,NBA,2024-25,Guard,G,16,14.9,4.9,1.1,2.8,0.6,0.0,0.8,4.6,0.6,1.4,0.155,0.36486486486486486,0.25675675675675674,0.06756756756756757,0.3108108108108108,0.3108108108108108,0.13513513513513514
1629669,Jaylen Nowell,NBA,2024-25,,,8,21.0,8.4,2.3,2.5,0.1,0.5,1.0,9.1,1.4,3.4,0.215,0.1643835616438356,0.3698630136986301,0.0958904109589041,0.3698630136986301,0.3698630136986301,0.1506849315068493
1631301,Jaylen Sims,NBA,2024-25,,,6,18.6,7.0,2.0,1.0,0.5,0.2,1.3,4.7,2.5,2.5,0.159,0.17857142857142858,0.21428571428571427,0.07142857142857142,0.5357142857142857,0.5357142857142857,0.5357142857142857
1642377,Jaylen Wells,NBA,2024-25,Wing,F,79,25.9,10.4,1.7,3.4,0.6,0.1,0.9,8.6,1.7,5.0,0.156,0.16863905325443787,0.15384615384615385,0.09763313609467456,0.5798816568047337,0.5798816568047337,0.1997041420118343
1631119,Jaylin Williams,NBA,2024-25,Wing,F,47,16.7,5.9,2.6,5.6,0.5,0.6,0.7,4.7,0.6,3.3,0.141,0.17647058823529413,0.07692307692307693,0.05429864253393665,0.6923076923076923,0.6923076923076923,0.13574660633484162
1642281,Jaylon Tyson,NBA,2024-25,Wing,G-F,47,9.6,3.6,0.9,2.0,0.3,0.1,0.6,3.2,0.5,1.2,0.164,0.3422818791946309,0.2080536912751678,0.06040268456375839,0.38926174496644295,0.38926174496644295,0.1610738255033557
1628369,Jayson Tatum,NBA,2024-25,Wing,F-G,72,36.4,26.8,6.0,8.7,1.1,0.5,2.9,20.3,6.1,10.1,0.301,0.2334470989761092,0.12491467576791809,0.1447098976109215,0.4969283276450512,0.4969283276450512,0.3003412969283277
1641789,Jazian Gortman,NBA,2024-25,,,16,3.5,1.5,0.4,0.3,0.1,0.1,0.3,1.4,0.3,0.7,0.195,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.4782608695652174,0.4782608695652174,0.17391304347826086
1630288,Jeff Dowtin Jr.,NBA,2024-25,Guard,G,41,15.1,7.0,1.9,1.5,0.6,0.3,0.4,5.6,1.1,1.7,0.176,0.2608695652173913,0.2391304347826087,0.1956521739130435,0.30434782608695654,0.30434782608695654,0.1956521739130435
201145,Jeff Green,NBA,2024-25,Wing,F,32,12.4,5.4,0.6,1.8,0.2,0.1,0.3,3.8,0.8,2.5,0.144,0.14049586776859505,0.10743801652892562,0.09917355371900827,0.6528925619834711,0.6528925619834711,0.21487603305785125
203924,Jerami Grant,NBA,2024-25,Wing,F,47,32.4,14.4,2.1,3.5,0.9,1.0,1.4,12.2,3.5,6.3,0.192,0.25609756097560976,0.13240418118466898,0.0975609756097561,0.5139372822299652,0.5156794425087108,0.289198606271777
1630526,Jeremiah Robinson-Earl,NBA,2024-25,Wing,F,66,18.8,6.3,1.3,4.8,0.6,0.1,0.8,5.3,0.8,2.5,0.14,0.3400576368876081,0.11815561959654179,0.069164265129683,0.47262247838616717,0.47262247838616717,0.1585014409221902
1631110,Jeremy Sochan,NBA,2024-25,Wing,F,54,25.3,11.4,2.4,6.5,0.8,0.5,1.6,8.7,2.3,1.7,0.184,0.6204690831556503,0.1513859275053305,0.03411513859275053,0.19402985074626866,0.19402985074626866,0.26652452025586354
1630579,Jericho Sims,NBA,2024-25,Big,C,53,11.9,1.8,0.6,3.7,0.2,0.4,0.6,1.3,0.2,0.0,0.074,0.8450704225352113,0.14084507042253522,0.014084507042253521,0.0,0.0,0.18309859154929578
1642399,Jesse Edwards,NBA,2024-25,Big,C,2,2.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
1641724,Jett Howard,NBA,2024-25,Guard,G,60,11.7,4.5,0.7,1.2,0.2,0.2,0.6,4.4,0.4,3.1,0.181,0.12213740458015267,0.07633587786259542,0.0916030534351145,0.7099236641221374,0.7099236641221374,0.08778625954198473
1628975,Jevon Carter,NBA,2024-25,Guard,G,36,8.9,4.3,1.1,1.1,0.4,0.1,0.3,4.1,0.3,2.9,0.2,0.10273972602739725,0.08904109589041095,0.08904109589041095,0.7191780821917808,0.7191780821917808,0.0684931506849315
202710,Jimmy Butler III,NBA,2024-25,Wing,F,55,31.7,17.5,5.4,5.4,1.4,0.3,1.3,10.9,7.1,1.9,0.203,0.42546063651591287,0.254606365159129,0.1457286432160804,0.17420435510887772,0.17420435510887772,0.6566164154103853
1629111,Jock Landale,NBA,2024-25,Big,C,42,11.9,4.8,0.9,3.3,0.3,0.2,0.5,3.6,1.0,0.6,0.148,0.4473684210526316,0.2631578947368421,0.11842105263157894,0.17105263157894737,0.17105263157894737,0.2631578947368421
204060,Joe Ingles,NBA,2024-25,Wing,F-G,19,6.0,0.8,1.2,0.6,0.1,0.0,0.5,1.2,0.0,0.8,0.113,0.043478260869565216,0.2608695652173913,0.043478260869565216,0.6521739130434783,0.6521739130434783,0.0
203954,Joel Embiid,NBA,2024-25,Big,C-F,19,30.2,23.8,4.5,8.2,0.7,0.9,3.3,16.6,8.9,4.1,0.342,0.24761904761904763,0.24444444444444444,0.2634920634920635,0.24444444444444444,0.24444444444444444,0.5365079365079365
1628381,John Collins,NBA,2024-25,Big,F-C,40,30.5,19.0,2.0,8.2,1.0,1.0,2.6,13.3,4.1,3.7,0.234,0.327683615819209,0.3050847457627119,0.08851224105461393,0.2787193973634652,0.2787193973634652,0.3088512241054614
1629723,John Konchar,NBA,2024-25,Guard,G,46,12.1,2.4,0.9,3.3,0.7,0.3,0.3,2.0,0.2,1.3,0.077,0.26373626373626374,0.03296703296703297,0.02197802197802198,0.6813186813186813,0.6813186813186813,0.08791208791208792
1631098,Johnny Davis,NBA,2024-25,,,34,7.1,2.4,0.3,1.1,0.4,0.2,0.2,2.3,0.4,0.9,0.15,0.32051282051282054,0.24358974358974358,0.0641025641025641,0.3717948717948718,0.3717948717948718,0.19230769230769232
1642277,Johnny Furphy,NBA,2024-25,Guard,G,50,7.6,2.1,0.4,1.4,0.4,0.2,0.2,1.8,0.4,1.0,0.118,0.33695652173913043,0.09782608695652174,0.021739130434782608,0.5434782608695652,0.5434782608695652,0.2391304347826087
1630548,Johnny Juzang,NBA,2024-25,Guard,G,64,19.8,8.9,1.1,2.9,0.6,0.1,0.6,7.4,0.8,4.9,0.174,0.11368421052631579,0.15578947368421053,0.06947368421052631,0.6610526315789473,0.6610526315789473,0.11157894736842106
202685,Jonas Valanciunas,NBA,2024-25,Big,C,81,18.8,10.4,2.0,7.7,0.5,0.6,1.5,7.7,2.0,0.5,0.222,0.41467304625199364,0.34768740031897927,0.17862838915470494,0.05901116427432217,0.05901116427432217,0.2631578947368421
1628371,Jonathan Isaac,NBA,2024-25,Wing,F,71,15.4,5.4,0.6,4.4,0.9,1.1,0.5,4.6,1.5,2.1,0.155,0.36728395061728397,0.033950617283950615,0.13271604938271606,0.4660493827160494,0.4660493827160494,0.33024691358024694
1630228,Jonathan Kuminga,NBA,2024-25,Wing,F,47,24.3,15.3,2.2,4.6,0.8,0.4,1.5,12.1,5.0,3.2,0.271,0.30985915492957744,0.32922535211267606,0.09507042253521127,0.2658450704225352,0.2658450704225352,0.4137323943661972
1642367,Jonathan Mogbo,NBA,2024-25,Wing,F,63,20.4,6.2,2.3,4.9,0.9,0.5,1.1,5.7,1.3,1.1,0.145,0.5280898876404494,0.19662921348314608,0.07865168539325842,0.19662921348314608,0.19662921348314608,0.2303370786516854
203903,Jordan Clarkson,NBA,2024-25,Guard,G,37,26.0,16.2,3.7,3.2,0.8,0.2,2.3,13.3,3.9,6.3,0.269,0.11967545638945233,0.31237322515212984,0.0973630831643002,0.47058823529411764,0.47058823529411764,0.29006085192697767
1630692,Jordan Goodwin,NBA,2024-25,Guard,G,29,18.7,5.6,1.4,3.9,1.0,0.4,0.9,5.0,0.4,2.3,0.134,0.1875,0.2569444444444444,0.08333333333333333,0.4722222222222222,0.4722222222222222,0.0763888888888889
1641722,Jordan Hawkins,NBA,2024-25,Guard,G,56,23.6,10.8,1.2,2.8,0.5,0.4,1.0,9.9,1.8,5.9,0.204,0.10431654676258993,0.12410071942446044,0.17446043165467626,0.5971223021582733,0.5971223021582733,0.17625899280575538
1629162,Jordan McLaughlin,NBA,2024-25,Guard,G,46,6.8,2.1,1.1,0.7,0.3,0.0,0.3,1.6,0.5,1.0,0.134,0.1388888888888889,0.1388888888888889,0.08333333333333333,0.6388888888888888,0.6388888888888888,0.3055555555555556
1641757,Jordan Miller,NBA,2024-25,Guard,G,37,11.4,4.1,0.9,1.6,0.5,0.1,0.7,3.6,0.9,1.0,0.175,0.43283582089552236,0.2462686567164179,0.03731343283582089,0.2835820895522388,0.2835820895522388,0.26119402985074625
1629673,Jordan Poole,NBA,2024-25,Guard,G,68,29.4,20.5,4.5,3.0,1.3,0.4,3.0,15.5,4.0,9.1,0.281,0.20908230842005676,0.13245033112582782,0.07000946073793755,0.5884578997161779,0.5884578997161779,0.25922421948912017
1641775,Jordan Walsh,NBA,2024-25,Guard,G,52,7.8,1.6,0.4,1.3,0.2,0.2,0.3,1.6,0.2,1.1,0.11,0.21686746987951808,0.12048192771084337,0.0,0.6626506024096386,0.6626506024096386,0.14457831325301204
1630631,Jose Alvarado,NBA,2024-25,Guard,G,56,24.4,10.3,4.6,2.4,1.3,0.3,1.5,9.3,1.3,5.5,0.193,0.15163147792706333,0.21497120921305182,0.04030710172744722,0.5930902111324377,0.5930902111324377,0.1420345489443378
1630528,Josh Christopher,NBA,2024-25,Guard,G,14,5.0,2.0,0.6,0.6,0.4,0.2,0.4,2.2,0.4,0.8,0.235,0.41935483870967744,0.1935483870967742,0.03225806451612903,0.3548387096774194,0.3548387096774194,0.1935483870967742
1630581,Josh Giddey,NBA,2024-25,Guard,G,70,30.2,14.6,7.2,8.1,1.2,0.6,2.9,11.4,3.2,4.0,0.214,0.31954887218045114,0.2593984962406015,0.07268170426065163,0.3483709273182957,0.3483709273182957,0.2807017543859649
1630182,Josh Green,NBA,2024-25,Guard,G,68,27.8,7.4,1.6,2.5,1.1,0.2,1.0,6.2,1.1,3.6,0.115,0.20902612826603326,0.12351543942992874,0.07838479809976247,0.5890736342042755,0.5890736342042755,0.171021377672209
1628404,Josh Hart,NBA,2024-25,Guard,G,77,37.6,13.6,5.9,9.6,1.5,0.4,2.1,10.0,2.7,3.3,0.151,0.45194805194805193,0.15194805194805194,0.06753246753246753,0.32857142857142857,0.32727272727272727,0.2662337662337662
1631169,Josh Minott,NBA,2024-25,Wing,F,46,6.0,2.6,0.4,1.0,0.3,0.3,0.2,2.0,0.4,0.9,0.16,0.43333333333333335,0.07777777777777778,0.011111111111111112,0.4777777777777778,0.4777777777777778,0.2111111111111111
1629006,Josh Okogie,NBA,2024-25,Guard,G,40,15.6,7.1,0.8,2.8,1.2,0.5,0.8,5.3,2.1,2.3,0.185,0.3443396226415094,0.18396226415094338,0.03773584905660377,0.4339622641509434,0.4339622641509434,0.4009433962264151
1626196,Josh Richardson,NBA,2024-25,,,8,18.7,4.0,1.5,1.5,1.0,0.1,1.0,4.8,0.5,2.8,0.134,0.10526315789473684,0.21052631578947367,0.10526315789473684,0.5789473684210527,0.5789473684210527,0.10526315789473684
201950,Jrue Holiday,NBA,2024-25,Guard,G,62,30.6,11.1,3.9,4.3,1.1,0.4,1.2,9.2,1.2,4.9,0.156,0.23036649214659685,0.16579406631762653,0.06980802792321117,0.5340314136125655,0.5340314136125655,0.1343804537521815
1630577,Julian Champagnie,NBA,2024-25,Wing,F,82,23.6,9.9,1.4,3.9,0.7,0.4,0.9,8.1,1.1,5.9,0.164,0.18947368421052632,0.06315789473684211,0.02556390977443609,0.7218045112781954,0.7218045112781954,0.14135338345864662
1641763,Julian Phillips,NBA,2024-25,Wing,F,79,14.2,4.6,0.5,2.1,0.5,0.3,0.3,3.6,1.0,1.9,0.126,0.3588850174216028,0.10104529616724739,0.006968641114982578,0.5331010452961672,0.5331010452961672,0.26480836236933797
1631124,Julian Strawther,NBA,2024-25,Guard,G,65,21.3,9.0,1.3,2.2,0.6,0.2,0.9,7.5,1.4,4.1,0.173,0.1831275720164609,0.2139917695473251,0.04938271604938271,0.5534979423868313,0.5534979423868313,0.18518518518518517
203944,Julius Randle,NBA,2024-25,Big,F-C,69,32.3,18.7,4.7,7.1,0.7,0.2,2.8,13.6,4.9,4.6,0.246,0.31309904153354634,0.27263045793397234,0.07987220447284345,0.3343982960596379,0.3343982960596379,0.35676251331203407
1630551,Justin Champagnie,NBA,2024-25,Wing,G-F,62,21.6,8.8,1.0,5.7,1.0,0.6,0.9,6.6,1.2,3.1,0.15,0.3722627737226277,0.13381995133819952,0.024330900243309004,0.46958637469586373,0.46958637469586373,0.17761557177615572
1642348,Justin Edwards,NBA,2024-25,Wing,F,44,26.2,10.1,1.6,3.4,1.0,0.4,1.1,8.6,1.0,4.3,0.165,0.24603174603174602,0.15079365079365079,0.10052910052910052,0.5026455026455027,0.5026455026455027,0.12169312169312169
1631303,Justin Minaya,NBA,2024-25,Wing,F,19,5.3,0.9,0.4,0.5,0.3,0.1,0.3,1.1,0.1,0.5,0.107,0.38095238095238093,0.14285714285714285,0.0,0.47619047619047616,0.47619047619047616,0.09523809523809523
203994,Jusuf Nurkić,NBA,2024-25,Big,C,51,20.8,8.9,2.3,7.8,0.8,0.7,1.9,6.9,2.5,2.1,0.202,0.38636363636363635,0.2897727272727273,0.02556818181818182,0.29829545454545453,0.29829545454545453,0.36363636363636365
1630231,KJ Martin,NBA,2024-25,Wing,F,43,21.2,6.4,1.1,2.9,0.4,0.5,0.6,4.7,1.1,1.3,0.112,0.5223880597014925,0.18407960199004975,0.004975124378109453,0.2885572139303483,0.2885572139303483,0.23383084577114427
1642354,KJ Simpson,NBA,2024-25,Guard,G,36,23.4,7.8,3.1,3.0,0.9,0.2,1.6,8.4,1.4,3.6,0.188,0.20930232558139536,0.2591362126245847,0.09966777408637874,0.4318936877076412,0.4318936877076412,0.16611295681063123
1630539,Kai Jones,NBA,2024-25,Big,C-F,40,11.7,5.0,0.6,3.1,0.4,0.6,0.5,2.7,0.8,0.1,0.128,0.6880733944954128,0.1926605504587156,0.07339449541284404,0.045871559633027525,0.045871559633027525,0.29357798165137616
1626157,Karl-Anthony Towns,NBA,2024-25,Big,C-F,72,35.0,24.4,3.1,12.8,1.0,0.7,2.7,16.9,5.7,4.7,0.265,0.42304526748971194,0.21481481481481482,0.08395061728395062,0.2781893004115226,0.2781893004115226,0.3366255144032922
1631255,Karlo Matković,NBA,2024-25,Big,F-C,42,18.8,7.7,1.1,5.0,0.5,1.0,1.0,5.6,1.0,1.6,0.155,0.4765957446808511,0.2127659574468085,0.029787234042553193,0.28085106382978725,0.28085106382978725,0.18723404255319148
202695,Kawhi Leonard,NBA,2024-25,Wing,F,37,31.9,21.5,3.1,5.9,1.6,0.5,1.9,16.8,3.3,5.1,0.28,0.18619582664526485,0.27447833065810595,0.23434991974317818,0.30497592295345105,0.30497592295345105,0.1942215088282504
1630811,Keaton Wallace,NBA,2024-25,Guard,G,31,16.2,5.4,2.6,1.6,0.9,0.3,1.1,5.2,0.4,2.6,0.164,0.09876543209876543,0.2839506172839506,0.1111111111111111,0.5061728395061729,0.5061728395061729,0.06790123456790123
1631099,Keegan Murray,NBA,2024-25,Wing,F,76,34.3,12.4,1.4,6.7,0.8,0.9,0.8,10.8,0.9,5.9,0.148,0.18902439024390244,0.18536585365853658,0.07804878048780488,0.5475609756097561,0.5475609756097561,0.08780487804878048
1631232,Keion Brooks Jr.,NBA,2024-25,Wing,F,14,23.7,10.1,0.9,4.1,0.7,0.7,0.9,7.8,2.1,3.1,0.169,0.30275229357798167,0.22935779816513763,0.07339449541284404,0.3944954128440367,0.3944954128440367,0.27522935779816515
1642276,Kel'el Ware,NBA,2024-25,Big,C,64,22.2,9.3,0.9,7.4,0.6,1.1,0.9,7.3,1.0,1.7,0.169,0.4978448275862069,0.19827586206896552,0.06465517241379311,0.23922413793103448,0.23922413793103448,0.14439655172413793
1629640,Keldon Johnson,NBA,2024-25,Wing,F-G,77,23.9,12.7,1.6,4.8,0.6,0.3,1.0,10.0,2.5,3.6,0.207,0.42077922077922075,0.21038961038961038,0.012987012987012988,0.35584415584415585,0.35584415584415585,0.2519480519480519
203482,Kelly Olynyk,NBA,2024-25,Big,F-C,44,20.2,8.7,2.9,4.7,0.8,0.4,1.7,6.1,2.5,1.8,0.185,0.41044776119402987,0.19776119402985073,0.09701492537313433,0.2947761194029851,0.2947761194029851,0.40298507462686567
1626162,Kelly Oubre Jr.,NBA,2024-25,Wing,F-G,60,34.6,15.1,1.8,6.1,1.5,0.5,1.3,12.4,3.1,4.0,0.186,0.3913630229419703,0.24696356275303644,0.03508771929824561,0.3265856950067476,0.3265856950067476,0.2496626180836707
1629026,Kenrich Williams,NBA,2024-25,Wing,G-F,69,16.4,6.3,1.4,3.5,0.6,0.1,0.6,5.1,0.6,2.5,0.151,0.2909604519774011,0.1384180790960452,0.08757062146892655,0.4830508474576271,0.4830508474576271,0.11016949152542373
203484,Kentavious Caldwell-Pope,NBA,2024-25,Guard,G,77,29.6,8.7,1.8,2.2,1.3,0.4,0.8,7.1,1.2,4.3,0.121,0.13970588235294118,0.0625,0.19117647058823528,0.6066176470588235,0.6066176470588235,0.17463235294117646
1631165,Keon Ellis,NBA,2024-25,Guard,G,80,24.4,8.3,1.5,2.7,1.5,0.8,0.9,5.8,1.1,4.0,0.125,0.13577586206896552,0.10775862068965517,0.06465517241379311,0.6918103448275862,0.6918103448275862,0.1853448275862069
1630553,Keon Johnson,NBA,2024-25,Guard,G,79,24.4,10.6,2.2,3.8,1.0,0.4,1.5,9.9,1.8,5.1,0.212,0.28369704749679076,0.14762516046213095,0.05391527599486521,0.5147625160462131,0.5147625160462131,0.17843388960205392
1642352,Keshad Johnson,NBA,2024-25,Wing,F,16,6.1,2.7,0.3,1.8,0.3,0.3,0.3,1.6,0.6,0.4,0.145,0.6923076923076923,0.038461538461538464,0.0,0.2692307692307692,0.2692307692307692,0.34615384615384615
1630556,Kessler Edwards,NBA,2024-25,Wing,F,40,15.2,4.2,1.1,2.9,0.5,0.5,0.4,3.4,0.3,1.4,0.11,0.362962962962963,0.2,0.037037037037037035,0.4,0.4,0.0962962962962963
201142,Kevin Durant,NBA,2024-25,Wing,F,62,36.5,26.6,4.2,6.0,0.8,1.2,3.1,18.1,5.8,6.0,0.283,0.1103202846975089,0.304270462633452,0.25444839857651247,0.3309608540925267,0.3309608540925267,0.3211743772241993
1628989,Kevin Huerter,NBA,2024-25,Wing,G-F,69,24.3,9.9,2.3,3.0,1.0,0.3,1.0,8.8,0.7,5.7,0.171,0.1672185430463576,0.1390728476821192,0.046357615894039736,0.6473509933774835,0.6473509933774835,0.08112582781456953
1628995,Kevin Knox II,NBA,2024-25,Wing,F,14,6.0,3.3,0.4,1.2,0.1,0.3,0.3,2.6,0.6,1.1,0.202,0.2777777777777778,0.2222222222222222,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.2222222222222222
